,F1,F2,F3,F4,F5,F6,F7,RUL
5548,1931.62,631.2000000001863,3.981,3.471,4208.343999999575,5156.34,8936.34,861
5549,1928.69,629.5999999996275,3.98,3.471,4198.7750000003725,5120.38,8924.66,860
5550,1927.03,626.0,3.98,3.472,4190.219000000507,5120.22,8946.78,859
5551,1925.28,624.0,3.98,3.472,4184.343999999575,5120.34,9011.44,858
5552,1923.81,624.0,3.98,3.472,4177.111999999732,5120.31,8972.34,857
5553,1922.06,626.0,3.979,3.474,4169.943999999203,5120.34,8936.19,856
5554,1921.84,626.0,3.98,3.473,4166.344000000507,5084.34,8975.0,855
5555,1918.75,624.7999999998137,3.978,3.473,4162.588000000455,5084.19,8894.09,854
5556,1918.0,620.7999999998137,3.978,3.474,4154.343999999575,5084.34,8956.81,853
5557,1915.81,622.0,3.978,3.474,4148.375,5084.38,8912.62,852
5558,1912.69,620.0,3.978,3.474,4142.25,5084.25,8914.81,851
5559,1896.75,602.0,3.972,3.476,4124.375,5048.38,8950.88,850
5560,1902.69,607.188000000082,3.984,3.704,4018.25,4984.0,9071.06,849
5561,1915.97,616.0,3.975,3.79,4040.3519999999553,5012.35,8952.67,848
5562,1912.77,614.0,3.975,3.48,4162.751000000164,5084.35,8879.3,847
5563,1911.1,614.0,3.976,3.479,4154.350999999791,5084.35,8889.98,846
5564,1909.15,614.4000000003725,3.976,3.479,4148.3849999997765,5084.38,8904.87,845
5565,1906.66,612.0,3.975,3.479,4141.058000000194,5084.26,8864.26,844
5566,1904.74,610.7999999998137,3.975,3.479,4130.316000000574,5048.32,8917.92,843
5567,1901.79,607.2000000001863,3.974,3.479,4124.351999999955,5048.35,8894.92,842
5568,1900.54,609.5999999996275,3.974,3.48,4112.351999999955,5048.35,8915.23,841
5569,1896.0,610.0,3.974,3.48,4106.257000000216,5048.26,8892.67,840
5570,1899.48,606.0,3.973,3.48,4100.351999999955,5048.35,8910.88,839
5571,1899.69,612.0,3.973,3.48,4100.218000000343,5012.22,8915.39,838
5572,1900.19,610.0,3.974,3.478,4100.351999999955,5012.35,8930.53,837
5573,1900.67,612.0,3.974,3.478,4097.951999999583,5012.35,8940.32,836
5574,1898.78,613.215499999933,3.974,3.477,4097.958999998868,5012.36,8916.09,835
5575,1898.08,614.0,3.975,3.478,4090.7120000002906,5012.31,8973.11,834
5576,1896.7,610.0,3.975,3.479,4083.544000000693,5012.34,8965.11,833
5577,1894.62,610.0,3.976,3.479,4076.3590000001714,5012.36,8955.2,832
5578,1892.25,607.2000000001863,3.976,3.479,4069.128999999724,5012.33,8935.45,831
5579,1891.08,608.0,3.976,3.498,4061.958999999799,4976.36,8915.58,830
5580,1890.25,604.0,3.976,3.48,4054.758999999613,4976.36,8938.34,829
5581,1884.0,604.0,3.976,3.48,4052.219000000506,4976.22,8934.69,828
5582,1869.03,586.0,3.968,3.481,4040.327999999746,4976.33,8921.03,827
5583,1866.81,588.0,3.968,3.49,3975.513000000268,4904.31,8894.3,826
5584,1882.47,602.4060000004247,3.982,3.7,3934.3439999995753,4893.03,8932.19,825
5585,1884.0,602.0,3.974,3.789,3961.137800000608,4904.34,8953.34,824
5586,1888.53,604.0,3.975,3.483,4058.2189999995753,4976.22,8895.72,823
5587,1885.41,602.0,3.974,3.483,4052.3439999995753,4976.34,8875.06,822
5588,1881.91,600.7999999998137,3.973,3.483,4040.3439999995753,4976.34,8896.91,821
5589,1879.28,598.0,3.973,3.484,4033.143999999389,4976.34,8866.91,820
5590,1877.47,595.2000000001863,3.972,3.485,4025.9119999995455,4940.31,8935.66,819
5591,1872.0,593.0,3.972,3.486,4018.743999999948,4940.34,8873.75,818
5592,1873.78,593.5999999996275,3.972,3.486,4016.311999999918,4940.31,8867.41,817
5593,1871.62,592.0,3.972,3.486,4004.2810000004247,4940.28,8863.06,816
5594,1869.31,592.0,3.972,3.487,4004.311999999918,4940.31,8820.28,815
5595,1868.44,590.0,3.971,3.487,3992.343000000343,4904.34,8864.34,814
5596,1866.22,592.0,3.971,3.487,3986.3439999995753,4904.34,8816.84,813
5597,1860.0,588.0,3.97,3.487,3982.7430000007153,4904.34,8828.34,812
5598,1864.44,588.7999999998137,3.97,3.487,3980.3439999995753,4904.34,8861.78,811
5599,1863.75,590.0,3.97,3.489,3975.513000000268,4904.31,8883.28,810
5600,1863.69,588.7999999998137,3.97,3.487,3974.343000000343,4904.34,8882.03,809
5601,1861.88,590.0,3.97,3.487,3968.3439999995753,4904.34,8857.03,808
5602,1860.56,590.0,3.97,3.487,3968.3439999995753,4904.34,8902.69,807
5603,1858.69,588.0,3.97,3.488,3961.112999999896,4904.31,8893.84,806
5604,1855.78,583.2000000001863,3.97,3.49,3956.375,4868.38,8894.75,805
5605,1841.5,572.0,3.965,3.49,3944.343000000343,4868.34,8879.28,804
5606,1836.12,568.7999999998137,3.963,3.495,3884.5,4796.5,8860.31,803
5607,1831.75,564.0,3.961,3.496,3872.375,4796.38,8852.0,802
5608,1836.0,571.25,3.973,3.71,3794.375,4760.0,8970.38,801
5609,1891.04,598.0,3.964,3.495,4486.751000000164,5516.35,10098.33,799
5610,1898.18,610.4000000003725,3.969,3.492,4070.2880000006407,5012.29,8999.65,798
5611,1899.71,612.0,3.972,3.489,4097.952999999747,5012.35,9021.98,797
5612,1898.59,608.0,3.974,3.488,4097.981999999844,5012.38,9050.46,796
5613,1896.32,606.0,3.976,3.489,4090.752000000328,5012.35,9044.35,795
5614,1892.89,604.0,3.976,3.489,4082.350999999792,5012.35,9088.61,794
5615,1889.38,600.0,3.976,3.49,4069.119999999181,4976.32,9070.15,793
5616,1886.01,598.0,3.976,3.491,4052.319999999367,4976.32,9026.08,792
5617,1881.76,596.8103333329782,3.975,3.493,4040.319999999367,4976.32,8921.09,791
5618,1882.17,600.0,3.979,3.493,4040.351999999024,4976.35,8878.53,790
5619,1875.81,595.2000000001863,3.975,3.49,4040.3519999999553,4976.35,8918.88,789
5620,1872.16,593.5999999996275,3.974,3.492,4011.48900000006,4940.29,8900.29,788
5621,1868.38,588.0,3.974,3.493,4004.313000000082,4940.31,8883.74,787
5622,1865.44,587.0,3.973,3.495,3992.25,4904.25,8917.5,786
5623,1862.53,588.0,3.973,3.495,3986.327999999746,4904.33,8885.92,785
5624,1859.16,586.0,3.972,3.495,3980.327999999746,4904.33,8861.44,784
5625,1856.31,584.0,3.972,3.495,3968.39100000076,4904.39,8871.75,783
5626,1852.77,582.0,3.971,3.496,3962.3899999996647,4868.39,8806.53,782
5627,1850.48,580.0,3.971,3.497,3953.9440000010654,4868.34,8862.2,781
5628,1848.0,578.0,3.97,3.497,3944.3439999995753,4868.34,8819.64,780
5629,1845.27,576.0,3.97,3.497,3938.2340000001714,4868.23,8838.5,779
5630,1841.41,576.0,3.968,3.497,3926.344000001438,4832.34,8830.97,778
5631,1833.55,570.0,3.967,3.498,3914.3749999990687,4832.36,8830.98,777
5632,1834.06,573.5929999994114,3.976,3.712,3794.4060000004247,4753.0,9045.56,776
5633,1845.88,578.0,3.966,3.795,3812.375,4760.38,8899.94,775
5634,1845.53,580.0,3.967,3.499,3932.312999999151,4832.31,8854.62,774
5635,1844.66,579.2000000001863,3.968,3.497,3926.344000001438,4832.34,8904.16,773
5636,1840.47,576.0,3.967,3.497,3920.375,4832.38,8828.38,772
5637,1837.72,577.5999999996275,3.968,3.497,3908.31200000085,4832.31,8832.62,771
5638,1836.16,572.0,3.969,3.498,3896.375,4832.38,8920.09,770
5639,1832.19,570.0,3.969,3.499,3890.313000001013,4796.31,8900.62,769
5640,1829.91,568.0,3.968,3.5,3878.313000001013,4796.31,8828.31,768
5641,1827.41,569.0,3.968,3.5,3872.3439999995753,4796.34,8821.06,767
5642,1826.06,566.0,3.968,3.5,3860.313000001013,4796.31,8821.56,766
5643,1824.31,565.0,3.967,3.5,3854.3439999995753,4760.34,8861.5,765
5644,1822.47,566.0,3.967,3.5,3848.219000001438,4760.22,8816.28,764
5645,1820.31,564.0,3.966,3.5,3842.31200000085,4760.31,8811.66,763
5646,1816.94,566.0,3.966,3.5,3836.3429999994114,4760.34,8745.56,762
5647,1812.0,562.0,3.966,3.501,3830.344000001438,4760.34,8795.12,761
5648,1812.38,564.0,3.965,3.502,3818.312999999151,4724.31,8792.41,760
5649,1810.75,560.0,3.965,3.502,3812.31200000085,4724.31,8825.5,759
5650,1809.03,558.0,3.965,3.503,3806.311999998986,4724.31,8781.78,758
5651,1807.34,558.0,3.965,3.504,3802.618999999948,4724.22,8823.94,757
5652,1805.72,556.0,3.965,3.503,3800.375,4724.38,8801.5,756
5653,1801.75,554.0,3.965,3.503,3794.3439999995753,4724.34,8783.78,755
5654,1794.06,550.0,3.963,3.504,3776.312999999151,4688.31,8773.19,754
5655,1781.38,542.0,3.956,3.506,3737.912999998778,4652.31,8792.31,753
5656,1783.5,544.8129999991506,3.966,3.714,3619.312999999151,4578.06,8958.94,752
5657,1811.42,562.0,3.964,3.805,3608.352000000887,4544.35,9071.07,751
5658,1811.26,558.0,3.968,3.503,3800.3209999995306,4724.32,8971.78,750
5659,1800.0,556.0,3.968,3.502,3800.288999999873,4724.29,8930.66,749
5660,1805.02,556.0,3.967,3.503,3788.352000000887,4688.35,8916.32,748
5661,1801.47,554.0,3.966,3.504,3773.826999998651,4688.23,8832.99,747
5662,1788.0,552.0,3.966,3.505,3764.450000000186,4688.45,8799.78,746
5663,1797.25,552.7999999998137,3.965,3.505,3752.321000000462,4652.32,8799.65,745
5664,1788.0,548.0,3.964,3.506,3746.351999999024,4652.35,8746.84,744
5665,1788.0,550.0,3.964,3.506,3734.3519999999553,4652.35,8791.23,743
5666,1788.0,548.0,3.963,3.507,3730.626000000164,4652.23,8766.85,742
5667,1785.38,546.0,3.962,3.508,3728.350999999792,4652.35,8767.91,741
5668,1782.84,544.0,3.962,3.508,3722.313000000082,4652.31,8770.75,740
5669,1766.69,538.0,3.955,4.08,255.24014285765588,1088.38,4832.39,724
5670,1763.16,536.0,3.957,3.512,3651.419000000693,4544.22,8696.86,723
5671,1762.47,536.0,3.957,3.512,3650.3439999995753,4544.34,8778.44,722
5672,1761.5,535.2000000001863,3.958,3.512,3644.390999998897,4544.39,8811.11,721
5673,1752.0,533.984499999322,3.958,3.511,3637.160000000149,4544.36,8816.03,720
5674,1756.95,532.0,3.958,3.513,3629.927999998443,4544.33,8798.44,719
5675,1754.34,528.0,3.957,3.512,3620.344000001438,4544.34,8821.3,718
5676,1752.09,529.0,3.958,3.515,3614.328000000678,4508.33,8791.3,717
5677,1740.0,528.0,3.957,3.514,3602.328000000678,4508.33,8746.78,716
5678,1747.55,526.0,3.957,3.516,3596.343999999576,4508.34,8776.42,715
5679,1745.41,526.0,3.957,3.514,3590.343999999576,4508.34,8730.3,714
5680,1743.33,524.0,3.956,3.515,3586.7900000000373,4508.39,8717.86,713
5681,1741.56,525.0,3.956,3.515,3579.560000000521,4472.36,8739.58,712
5682,1740.22,522.0,3.956,3.516,3572.3119999989867,4472.31,8710.88,711
5683,1737.19,521.0,3.955,3.516,3572.344000001438,4472.34,8684.53,710
5684,1735.41,520.0,3.954,3.517,3560.2810000004247,4472.28,8737.69,709
5685,1727.5,514.0,3.953,3.518,3554.343999999576,4472.34,8712.09,708
5686,1714.28,510.0,3.947,3.52,3514.742999999784,4436.34,8692.03,707
5687,1704.0,504.0,3.945,3.524,3470.375,4364.38,8752.81,706
5688,1708.81,510.0159999988973,3.953,3.724,3367.375,4319.0,8954.88,705
5689,1752.0,525.0,3.942,3.504,4175.352000000887,5228.35,10397.98,703
5690,1766.78,534.0,3.949,3.527,3638.224999999628,4544.22,9036.35,702
5691,1768.1,531.9980000006035,3.953,3.524,3662.225000000559,4544.23,8973.86,701
5692,1767.07,530.0,3.955,3.524,3662.321000000462,4544.32,9034.56,700
5693,1764.96,530.0,3.956,3.524,3656.320000000298,4544.32,8936.64,699
5694,1759.55,524.0,3.955,3.523,3650.388166666031,4544.38,8910.72,698
5695,1756.06,525.0,3.955,3.525,3626.382000000216,4508.38,8920.0,697
5696,1754.05,524.0,3.954,3.526,3614.319999999367,4508.32,8843.23,696
5697,1749.86,522.0,3.954,3.525,3608.320000000298,4508.32,8858.75,695
5698,1745.73,520.0,3.953,3.525,3593.952000000514,4508.35,8796.67,694
5699,1742.75,517.7142857145518,3.952,3.526,3584.2259999997914,4472.23,8749.16,693
5700,1738.88,517.0,3.951,3.526,3578.351999999024,4472.35,8788.96,692
5701,1735.19,516.0,3.951,3.527,3566.3199999993667,4472.32,8773.66,691
5702,1731.33,515.0,3.951,3.527,3560.31299999915,4472.31,8720.31,690
5703,1727.94,511.0,3.95,3.528,3548.3430000003427,4436.34,8784.09,689
5704,1724.03,510.0,3.95,3.528,3536.313000000082,4436.31,8729.69,688
5705,1720.7,509.0,3.949,3.528,3524.360000000336,4436.36,8717.09,687
5706,1718.33,506.1428571427241,3.948,3.529,3512.35899999924,4400.36,8718.11,686
5707,1716.28,506.0,3.948,3.529,3506.313000000082,4400.31,8727.74,685
5708,1714.91,506.0,3.947,3.529,3500.25,4400.25,8710.39,684
5709,1714.56,506.5714285718277,3.947,3.529,3494.344000000506,4400.34,8717.95,683
5710,1712.64,508.0,3.947,3.528,3493.160000000149,4400.36,8720.36,682
5711,1694.02,497.0,3.943,3.528,3482.31299999915,4364.31,8716.12,681
5712,1714.84,507.0,3.946,3.819,3314.3130000010133,4256.31,8890.81,679
5713,1711.5,506.0,3.948,3.53,3493.142999999225,4400.34,8825.66,678
5714,1701.86,501.8571428572759,3.941,4.173,-11.408000006340444,368.42,4796.42,676
5715,1707.46,502.0,3.947,3.532,3446.3520000008866,4328.35,8768.74,675
5716,1705.66,502.0,3.947,3.53,3464.3509999997914,4364.35,8743.33,674
5717,1692.0,501.0,3.947,3.531,3457.17679999955,4364.35,8706.14,673
5718,1702.4,501.7142857145518,3.946,3.53,3446.356000000611,4364.36,8737.12,672
5719,1692.0,501.4285714281723,3.945,3.53,3446.3160000005737,4328.32,8679.74,671
5720,1697.66,502.0,3.946,3.531,3440.321000000462,4328.32,8663.58,670
5721,1692.0,500.0,3.945,3.53,3434.2259999997914,4328.23,8667.05,669
5722,1691.62,499.0,3.946,3.531,3422.351999999956,4328.35,8713.89,668
5723,1688.8,497.1428571427241,3.946,3.531,3413.952000000514,4328.35,8711.2,667
5724,1686.46,497.1428571427241,3.946,3.531,3410.3199999993667,4292.32,8737.66,666
5725,1683.84,494.0,3.946,3.532,3398.25800000038,4292.26,8747.84,665
5726,1681.56,492.5714285718277,3.946,3.532,3392.3199999993667,4292.32,8728.67,664
5727,1679.45,493.2857142854482,3.945,3.532,3380.344000001438,4292.34,8706.14,663
5728,1678.33,492.0,3.945,3.533,3374.2960000000894,4256.3,8718.01,662
5729,1676.55,492.0,3.945,3.532,3368.39100000076,4256.39,8698.66,661
5730,1674.11,489.0,3.945,3.533,3362.31299999915,4256.31,8754.62,660
5731,1670.88,488.0,3.944,3.533,3349.1440000003204,4256.34,8689.02,659
5732,1668.76,487.4285714281723,3.944,3.534,3338.3430000003427,4220.34,8683.19,658
5733,1666.34,488.1483928570524,3.944,3.533,3327.543000000529,4220.34,8700.73,657
5734,1647.97,477.8571428572759,3.939,3.535,3314.365166666917,4220.36,8637.95,656
5735,1639.45,474.015500000678,3.935,3.54,3248.360000000336,4148.36,8660.45,655
5736,1634.38,480.0,3.94,3.737,3122.35899999924,4074.02,8947.36,654
5737,1682.56,494.0,3.935,3.848,2953.119000000879,3932.32,9187.52,653
5738,1687.36,498.0,3.94,3.535,3392.320000000298,4292.32,8914.69,652
5739,1685.22,496.5714285718277,3.943,3.532,3404.351999999956,4292.35,8888.0,651
5740,1680.96,494.0,3.946,3.533,3392.352999999188,4292.35,8952.19,650
5741,1668.0,490.0,3.946,3.534,3374.351999999956,4256.35,8878.05,649
5742,1672.26,488.0,3.945,3.534,3356.3209999995306,4256.32,8794.88,648
5743,1667.68,487.0,3.944,3.535,3344.3789999997243,4220.38,8732.54,647
5744,1663.9,486.0,3.943,3.536,3326.321000000462,4220.32,8750.88,646
5745,1659.68,482.5714285718277,3.942,3.537,3313.120000000112,4184.32,8732.64,645
5746,1656.67,481.2857142854482,3.942,3.537,3296.351999999024,4184.35,8674.88,644
5747,1653.56,480.0,3.942,3.539,3290.320000000298,4184.32,8660.38,643
5748,1649.38,477.4285714281723,3.941,3.538,3284.3509999997914,4184.35,8598.5,642
5749,1646.78,476.0,3.94,3.539,3277.120000000112,4184.32,8624.67,641
5750,1643.67,474.0,3.94,3.539,3269.94299999997,4148.34,8664.7,640
5751,1709.16,525.7142857145518,3.939,3.541,3260.343999999576,4148.34,8588.0,639
5752,1698.39,520.0,3.935,3.512,3457.160000000149,4364.36,8790.08,638
5753,1692.89,516.0,3.933,3.517,3421.1279999995604,4328.33,8814.88,637
5754,1622.88,466.7142857145518,3.933,3.518,3370.713000001386,4256.31,8908.55,636
5755,1627.03,466.0,3.934,3.545,3194.3430000003427,4076.34,8630.91,635
5756,1630.5,470.5714285718277,3.934,3.543,3206.343999999576,4076.34,8576.34,634
5757,1627.95,468.5714285718277,3.934,3.542,3218.3899999996647,4112.39,8627.78,633
5758,1626.94,470.0,3.934,3.543,3206.3430000003427,4076.34,8612.34,632
5759,1606.58,461.5714285718277,3.93,3.543,3200.405999998562,4076.41,8615.67,631
5760,1583.46,451.7142857145518,3.923,3.987,722.3839999996126,1592.38,6632.38,629
5761,1590.27,453.4285714281723,3.929,3.55,3056.320000000298,3932.32,8675.58,628
5762,1584.0,454.7142857145518,3.931,3.549,3080.3520000008866,3968.35,8593.63,627
5763,1587.46,453.4185714283958,3.93,3.549,3080.3509999997914,3968.35,8584.9,626
5764,1584.0,452.79999999981374,3.93,3.549,3074.222000000067,3968.22,8576.22,625
5765,1572.0,452.1428571427241,3.93,3.55,3068.3199999993667,3932.32,8607.14,624
5766,1579.97,450.8571428572759,3.929,3.55,3062.38300000038,3932.38,8564.67,623
5767,1572.0,449.0,3.929,3.55,3050.35099999886,3932.35,8585.31,622
5768,1574.4,448.2857142854482,3.928,3.551,3044.3199999993667,3932.32,8574.91,621
5769,1572.0,447.0,3.928,3.551,3032.3520000008866,3896.35,8528.93,620
5770,1571.88,447.0,3.927,3.551,3026.351999999956,3896.35,8565.85,619
5771,1571.49,448.11428571492434,3.928,3.551,3020.3520000008866,3896.35,8540.35,618
5772,1571.23,448.7142857145518,3.928,3.551,3020.3199999993667,3896.32,8540.32,617
5773,1569.83,448.7142857145518,3.928,3.551,3020.360000000336,3896.36,8558.31,616
5774,1566.72,447.0,3.928,3.552,3014.3279999997467,3896.33,8587.08,615
5775,1563.55,445.7142857145518,3.928,3.552,3008.328000000678,3896.33,8600.36,614
5776,1560.77,444.4285714281723,3.928,3.553,2996.35899999924,3860.36,8600.39,613
5777,1557.76,440.1428571427241,3.927,3.553,2984.344000001438,3860.34,8580.06,612
5778,1556.45,441.8571428572759,3.927,3.555,2972.311999999918,3860.31,8584.59,611
5779,1555.89,442.4000000003725,3.926,3.554,2966.359000000172,3824.36,8565.31,610
5780,1554.34,440.5714285718277,3.926,3.553,2960.3429999994114,3824.34,8511.88,609
5781,1548.0,439.2857142854482,3.926,3.554,2960.360000000336,3824.36,8564.64,608
5782,1528.55,431.0,3.918,3.555,2942.328000000678,3824.33,8533.73,607
5783,1525.44,440.3905000016093,3.921,3.758,2702.3130000010133,3647.02,8867.56,606
5784,1583.78,451.0,3.914,3.556,3707.352000000887,4832.35,11096.35,604
5785,1594.21,455.0,3.924,3.566,3080.3509999997914,3932.35,8900.35,603
5786,1597.09,455.9980000006035,3.929,3.563,3110.320000000298,3968.32,8895.94,602
5787,1584.0,455.1428571427241,3.93,3.562,3116.3199999993667,3968.32,8861.12,601
5788,1592.09,453.0,3.93,3.562,3104.3199999993667,3968.32,8805.66,600
5789,1584.0,450.8571428572759,3.929,3.562,3092.2539999997243,3968.25,8777.09,599
5790,1585.41,451.0,3.928,3.562,3107.4069999996573,3971.41,8751.95,598
5791,1582.72,448.2857142854482,3.928,3.563,3068.3829999994487,3932.38,8657.66,597
5792,1578.2,447.0,3.927,3.562,3056.320000000298,3932.32,8667.3,596
5793,1573.89,445.02857142779976,3.926,3.563,3044.3509999997914,3932.35,8607.16,595
5794,1569.73,444.3428571429104,3.925,3.563,3038.351999999956,3896.35,8632.45,594
5795,1566.06,441.8571428572759,3.925,3.563,3026.3520000008866,3896.35,8616.35,593
5796,1563.24,440.5714285718277,3.924,3.564,3020.35099999886,3896.35,8618.1,592
5797,1559.58,439.2857142854482,3.924,3.564,3014.26600000076,3860.27,8577.25,591
5798,1557.47,439.7142857145518,3.923,3.565,3002.328000000678,3860.33,8592.94,590
5799,1556.45,438.4285714281723,3.922,3.564,2996.343999999576,3860.34,8582.26,589
5800,1634.81,486.0,3.921,3.563,2990.35899999924,3860.36,8538.47,588
5801,1625.59,484.0,3.917,3.536,3212.3590000011027,4076.36,8820.75,587
5802,1622.01,483.0,3.916,3.539,3182.35899999924,4076.36,8880.86,586
5803,1619.0,483.0,3.916,3.539,3169.1662000007927,4040.36,8938.75,585
5804,1615.67,480.0,3.916,3.54,3158.375,4040.38,8906.97,584
5805,1611.78,478.7142857145518,3.916,3.54,3146.3120000008494,4004.31,8874.44,583
5806,1587.75,467.5714285718277,3.908,3.541,3125.928999999538,4004.33,8864.33,582
5807,1571.72,475.1880000010133,3.903,3.736,2849.3429999994114,3808.0,9235.0,581
5808,1609.5,479.0,3.911,3.85,2866.5619999989867,3790.56,9094.53,580
5809,1609.78,478.0,3.914,3.544,3118.7440000018105,4004.34,8935.06,579
5810,1608.0,475.4064285727218,3.915,3.543,3118.712999999523,4004.31,8900.31,578
5811,1604.47,476.1661071432754,3.914,3.544,3111.544000001624,4004.34,8828.34,577
5812,1601.19,474.8571428572759,3.914,3.544,3104.343999999576,3968.34,8852.66,576
5813,1596.0,472.0,3.913,3.545,3092.375,3968.38,8825.78,575
5814,1594.72,472.2857142854482,3.913,3.545,3082.743999999948,3968.34,8796.59,574
5815,1591.34,471.0,3.912,3.546,3074.3429999994114,3968.34,8794.41,573
5816,1588.53,469.7142857145518,3.912,3.546,3068.3120000008494,3932.31,8814.94,572
5817,1585.69,468.4285714281723,3.912,3.547,3056.3429999994114,3932.34,8809.12,571
5818,1583.0,465.1428571427241,3.911,3.547,3050.375,3932.38,8762.03,570
5819,1581.97,465.8571428572759,3.911,3.547,3044.2179999994114,3932.22,8827.88,569
5820,1579.72,464.5714285718277,3.91,3.547,3039.544000001624,3896.34,8804.69,568
5821,1577.09,466.0,3.91,3.548,3032.343999999576,3896.34,8783.44,567
5822,1575.75,463.2857142854482,3.909,3.549,3026.3120000008494,3896.31,8809.94,566
5823,1574.34,462.0,3.909,3.548,3020.375,3896.38,8786.84,565
5824,1572.91,463.7142857145518,3.909,3.548,3017.943999999203,3896.34,8820.38,564
5825,1571.75,461.0,3.908,3.549,3014.344000001438,3896.34,8814.25,563
5826,1569.12,462.4285714281723,3.908,3.549,3008.31299999915,3896.31,8756.72,562
5827,1567.28,463.0,3.908,3.549,3002.343999999576,3860.34,8793.41,561
5828,1562.94,459.0,3.907,3.551,2996.375,3860.38,8808.62,560
5829,1543.03,449.48571428563446,3.899,3.551,2972.344000001438,3824.34,8801.25,559
5830,1529.62,445.2857142854482,3.893,3.556,2900.344000001438,3752.34,8790.84,558
5831,1567.69,475.18700000084937,3.909,3.737,2828.375,3780.0,9204.31,556
5832,1573.19,463.4285714291036,3.905,3.847,2837.912000000477,3788.31,9019.56,555
5833,1560.0,462.4285714291036,3.906,3.554,3025.175000000745,3896.38,8869.75,554
5834,1569.19,461.1428571436554,3.906,3.552,3014.375,3896.38,8841.88,553
5835,1566.31,461.1428571436554,3.906,3.552,3008.375,3860.38,8806.38,552
5836,1560.0,459.8571428563446,3.906,3.552,2996.3120000008494,3860.31,8851.31,551
5837,1560.06,458.5714285708964,3.906,3.553,2984.3120000008494,3860.31,8828.31,550
5838,1559.12,455.5714285708964,3.906,3.556,2972.3120000008494,3824.31,8877.44,549
5839,1557.56,457.2857142854482,3.906,3.554,2966.31299999915,3824.31,8847.75,548
5840,1555.94,456.0,3.904,3.554,2960.31299999915,3824.31,8827.06,547
5841,1554.44,457.7142857145518,3.904,3.554,2960.3120000008494,3824.31,8801.69,546
5842,1551.94,455.0,3.903,3.572,2954.375,3824.38,8779.75,545
5843,1549.56,456.4285714291036,3.904,3.554,2945.912999998778,3824.31,8805.94,544
5844,1536.0,455.1738571431488,3.903,3.554,2936.375,3788.38,8822.62,543
5845,1539.44,450.1714285705239,3.902,3.555,2924.375,3788.38,8790.88,542
5846,1522.06,444.0,3.895,3.558,2894.375,3752.38,8798.25,541
5847,1511.31,440.5714285708964,3.891,3.562,2828.25,3680.25,8837.19,540
5848,1500.5,437.0,3.885,3.567,2792.375,3644.38,8788.38,539
5849,1504.88,438.0,3.889,3.567,2768.3120000008494,3608.31,8761.81,538
5850,1495.38,434.5714285708964,3.885,3.566,2774.375,3644.38,8760.25,537
5851,1513.69,440.5714285708964,3.891,3.569,2750.375,3608.38,8758.0,536
5852,1515.25,441.8571428563446,3.891,3.563,2816.25,3680.25,8744.62,535
5853,1522.38,444.0,3.895,3.561,2828.375,3680.38,8738.81,534
5854,1525.19,444.8571428563446,3.898,3.559,2858.3120000008494,3716.31,8777.38,533
5855,1524.31,457.218500001356,3.9,3.745,2667.31299999915,3619.0,9156.31,532
5856,1531.25,447.0,3.9,3.858,2672.3120000008494,3608.31,9039.56,531
5857,1526.5,445.7142857145518,3.9,3.561,2876.18799999915,3752.19,8845.0,530
5858,1523.0,442.62857142835855,3.899,3.562,2864.31299999915,3716.31,8759.25,529
5859,1520.56,441.9428571444005,3.899,3.562,2858.3120000008494,3716.31,8703.06,528
5860,1519.5,441.8571428563446,3.898,3.562,2852.31299999915,3716.31,8710.75,527
5861,1518.88,440.5714285708964,3.898,3.563,2846.375,3716.38,8726.25,526
5862,1517.69,442.2857142854482,3.898,3.562,2846.375,3716.38,8720.38,525
5863,1516.31,441.0,3.896,3.563,2840.375,3680.38,8716.0,524
5864,1515.75,440.9142857138068,3.896,3.562,2834.375,3680.38,8729.12,523
5865,1512.94,439.7142857145518,3.896,3.561,2830.587999999523,3680.19,8720.06,522
5866,1511.12,439.7142857145518,3.896,3.562,2822.31299999915,3680.31,8765.06,521
5867,1509.0,439.7142857145518,3.896,3.562,2816.25,3680.25,8802.75,520
5868,1498.75,436.2857142854482,3.893,3.563,2804.375,3644.38,8731.62,519
5869,1482.62,430.2857142854482,3.887,3.566,2762.375,3608.38,8685.75,518
5870,1476.0,427.5,3.884,3.57,2708.25,3572.25,8745.75,517
5871,1470.12,425.5714285708964,3.882,3.572,2684.25,3536.25,8708.25,516
5872,1467.88,424.2857142854482,3.881,3.573,2666.375,3500.38,8799.62,515
5873,1453.5,420.6857142858207,3.875,3.593,2657.9749999996275,3500.38,8675.62,514
5874,1452.0,420.6857142858207,3.876,3.577,2615.803571429104,3464.38,8774.5,513
5875,1449.25,419.0999999996274,3.875,3.578,2618.375,3464.38,8709.88,512
5876,1443.88,417.0,3.872,3.578,2594.375,3428.38,8761.5,511
5877,1441.0,416.5714285708964,3.871,3.58,2576.25,3428.25,8754.25,510
5878,1438.88,415.88571428507566,3.871,3.58,2570.375,3428.38,8754.25,509
5879,1436.5,429.5,3.87,3.764,2359.25,3304.0,9123.88,508
5880,1510.59,437.5714285708964,3.876,3.613,3176.2560000009835,4400.26,12265.09,506
5881,1513.63,439.7142857145518,3.882,3.581,2840.353000000119,3680.35,9182.5,505
5882,1512.0,442.9714285712689,3.885,3.579,2858.321000000462,3680.32,8940.42,504
5883,1519.11,443.1428571436554,3.887,3.58,2864.320000000298,3716.32,8959.94,503
